,0
3636,-0.38
3637,-0.38
3638,-0.385
3639,-0.39
3640,-0.39
3641,-0.4
3642,-0.4
3643,-0.405
3644,-0.415
3645,-0.42
3646,-0.43
3647,-0.43
3648,-0.425
3649,-0.42
3650,-0.43
3651,-0.445
3652,-0.465
3653,-0.455
3654,-0.44
3655,-0.425
3656,-0.435
3657,-0.45
3658,-0.44
3659,-0.445
3660,-0.425
3661,-0.425
3662,-0.425
3663,-0.43
3664,-0.43
3665,-0.415
3666,-0.415
3667,-0.385
3668,-0.375
3669,-0.385
3670,-0.37
3671,-0.36
3672,-0.35
3673,-0.335
3674,-0.335
3675,-0.325
3676,-0.32
3677,-0.325
3678,-0.305
3679,-0.295
3680,-0.3
3681,-0.29
3682,-0.295
3683,-0.29
3684,-0.29
3685,-0.285
3686,-0.285
3687,-0.285
3688,-0.29
3689,-0.29
3690,-0.285
3691,-0.27
3692,-0.27
3693,-0.28
3694,-0.29
3695,-0.285
3696,-0.275
3697,-0.275
3698,-0.275
3699,-0.29
3700,-0.305
3701,-0.305
3702,-0.3
3703,-0.28
3704,-0.29
3705,-0.305
3706,-0.315
3707,-0.31
3708,-0.295
3709,-0.29
3710,-0.3
3711,-0.305
3712,-0.305
3713,-0.31
3714,-0.3
3715,-0.295
3716,-0.305
3717,-0.305
3718,-0.315
3719,-0.31
3720,-0.31
3721,-0.295
3722,-0.3
3723,-0.305
3724,-0.31
3725,-0.305
3726,-0.305
3727,-0.295
3728,-0.3
3729,-0.315
3730,-0.325
3731,-0.32
3732,-0.32
3733,-0.315
3734,-0.31
3735,-0.325
3736,-0.335
3737,-0.33
3738,-0.32
3739,-0.32
3740,-0.31
3741,-0.33
3742,-0.33
3743,-0.325
3744,-0.31
3745,-0.305
3746,-0.305
3747,-0.32
3748,-0.33
3749,-0.325
3750,-0.3
3751,-0.31
3752,-0.305
3753,-0.315
3754,-0.33
3755,-0.33
3756,-0.33
3757,-0.32
3758,-0.325
3759,-0.325
3760,-0.335
3761,-0.325
3762,-0.315
3763,-0.31
3764,-0.315
3765,-0.32
3766,-0.325
3767,-0.315
3768,-0.31
3769,-0.305
3770,-0.31
3771,-0.315
3772,-0.32
3773,-0.315
3774,-0.31
3775,-0.295
3776,-0.295
3777,-0.305
3778,-0.31
3779,-0.3
3780,-0.28
3781,-0.275
3782,-0.265
3783,-0.275
3784,-0.275
3785,-0.26
3786,-0.24
3787,-0.24
3788,-0.235
3789,-0.24
3790,-0.235
3791,-0.225
3792,-0.215
3793,-0.205
3794,-0.205
3795,-0.21
3796,-0.215
3797,-0.22
3798,-0.22
3799,-0.215
3800,-0.22
3801,-0.22
3802,-0.23
3803,-0.23
3804,-0.24
3805,-0.21
3806,-0.22
3807,-0.23
3808,-0.255
3809,-0.235
3810,-0.21
3811,-0.19
3812,-0.205
3813,-0.225
3814,-0.26
3815,-0.275
3816,-0.28
3817,-0.285
3818,-0.305
3819,-0.32
3820,-0.315
3821,-0.335
3822,-0.325
3823,-0.335
3824,-0.32
3825,-0.325
3826,-0.32
3827,-0.325
3828,-0.325
3829,-0.31
3830,-0.305
3831,-0.32
3832,-0.32
3833,-0.33
3834,-0.32
3835,-0.32
3836,-0.33
3837,-0.33
3838,-0.36
3839,-0.355
3840,-0.33
3841,-0.325
3842,-0.325
3843,-0.335
3844,-0.35
3845,-0.34
3846,-0.345
3847,-0.355
3848,-0.385
3849,-0.425
3850,-0.45
3851,-0.47
3852,-0.485
3853,-0.51
3854,-0.515
3855,-0.455
3856,-0.325
3857,-0.165
3858,0.01
3859,0.25
3860,0.515
3861,0.74
3862,0.885
3863,0.935
3864,0.835
3865,0.525
3866,0.12
3867,-0.23
3868,-0.425
3869,-0.455
3870,-0.42
3871,-0.38
3872,-0.36
3873,-0.365
3874,-0.375
3875,-0.38
3876,-0.355
3877,-0.355
3878,-0.37
3879,-0.375
3880,-0.385
3881,-0.38
3882,-0.365
3883,-0.37
3884,-0.37
3885,-0.365
3886,-0.38
3887,-0.37
3888,-0.375
3889,-0.365
3890,-0.37
3891,-0.38
3892,-0.375
3893,-0.365
3894,-0.36
3895,-0.36
3896,-0.355
3897,-0.355
3898,-0.37
3899,-0.365
3900,-0.355
3901,-0.35
3902,-0.35
3903,-0.35
3904,-0.36
3905,-0.36
3906,-0.36
3907,-0.35
3908,-0.355
3909,-0.365
3910,-0.37
3911,-0.36
3912,-0.35
3913,-0.355
3914,-0.35
3915,-0.355
3916,-0.37
3917,-0.375
3918,-0.36
3919,-0.35
3920,-0.345
3921,-0.35
3922,-0.37
3923,-0.37
3924,-0.355
3925,-0.35
3926,-0.345
3927,-0.36
3928,-0.37
3929,-0.365
3930,-0.36
3931,-0.35
3932,-0.355
3933,-0.365
3934,-0.365
3935,-0.37
3936,-0.365
3937,-0.35
3938,-0.35
3939,-0.36
3940,-0.36
3941,-0.355
3942,-0.345
3943,-0.35
3944,-0.345
3945,-0.355
3946,-0.37
3947,-0.365
3948,-0.355
3949,-0.36
3950,-0.365
3951,-0.365
3952,-0.38
3953,-0.385
3954,-0.375
3955,-0.37
3956,-0.375
3957,-0.385
3958,-0.395
3959,-0.375
3960,-0.385
3961,-0.38
3962,-0.37
3963,-0.385
3964,-0.385
3965,-0.38
3966,-0.37
3967,-0.36
3968,-0.35
3969,-0.335
3970,-0.33
3971,-0.315
3972,-0.295
3973,-0.29
3974,-0.29
3975,-0.285
3976,-0.29
3977,-0.28
3978,-0.28
3979,-0.26
3980,-0.255
3981,-0.27
3982,-0.275
3983,-0.26
3984,-0.25
3985,-0.245
3986,-0.25
3987,-0.26
3988,-0.265
3989,-0.245
3990,-0.235
3991,-0.245
3992,-0.24
3993,-0.25
3994,-0.265
3995,-0.25
3996,-0.25
3997,-0.25
3998,-0.25
3999,-0.255
4000,-0.265
4001,-0.26
4002,-0.24
4003,-0.25
4004,-0.245
4005,-0.25
4006,-0.27
4007,-0.265
4008,-0.27
4009,-0.265
4010,-0.265
4011,-0.275
4012,-0.285
4013,-0.275
4014,-0.265
4015,-0.27
4016,-0.27
4017,-0.28
4018,-0.285
4019,-0.285
4020,-0.28
4021,-0.285
4022,-0.28
4023,-0.285
4024,-0.3
4025,-0.29
4026,-0.285
4027,-0.27
4028,-0.28
4029,-0.295
4030,-0.29
4031,-0.29
4032,-0.295
4033,-0.29
4034,-0.285
4035,-0.305
4036,-0.315
4037,-0.31
4038,-0.31
4039,-0.29
4040,-0.295
4041,-0.31
4042,-0.32
4043,-0.315
4044,-0.31
4045,-0.3
4046,-0.3
4047,-0.315
4048,-0.32
4049,-0.315
4050,-0.32
4051,-0.29
4052,-0.3
4053,-0.3
4054,-0.315
4055,-0.31
4056,-0.3
4057,-0.3
4058,-0.29
4059,-0.31
4060,-0.325
4061,-0.315
4062,-0.305
4063,-0.305
4064,-0.305
4065,-0.315
4066,-0.325
4067,-0.32
4068,-0.31
4069,-0.3
4070,-0.295
4071,-0.315
4072,-0.32
4073,-0.305
4074,-0.3
4075,-0.29
4076,-0.295
4077,-0.295
4078,-0.31
4079,-0.295
4080,-0.295
4081,-0.285
4082,-0.295
4083,-0.295
4084,-0.31
4085,-0.3
4086,-0.285
4087,-0.28
4088,-0.275
4089,-0.28
4090,-0.265
4091,-0.245
4092,-0.23
4093,-0.24
4094,-0.24
4095,-0.24
4096,-0.245
4097,-0.22
4098,-0.22
4099,-0.215
4100,-0.2
4101,-0.2
4102,-0.21
4103,-0.205
4104,-0.195
4105,-0.205
4106,-0.21
4107,-0.215
4108,-0.225
4109,-0.225
4110,-0.2
4111,-0.2
4112,-0.21
4113,-0.225
4114,-0.22
4115,-0.195
4116,-0.18
4117,-0.175
4118,-0.205
4119,-0.245
4120,-0.265
4121,-0.275
4122,-0.28
4123,-0.285
4124,-0.3
4125,-0.31
4126,-0.325
4127,-0.32
4128,-0.325
4129,-0.31
4130,-0.325
4131,-0.33
4132,-0.34
4133,-0.335
4134,-0.33
4135,-0.325
4136,-0.32
4137,-0.34
4138,-0.345
4139,-0.34
4140,-0.33
4141,-0.335
4142,-0.33
4143,-0.34
4144,-0.34
4145,-0.335
4146,-0.335
4147,-0.33
4148,-0.335
4149,-0.345
4150,-0.375
4151,-0.395
4152,-0.43
4153,-0.44
4154,-0.45
4155,-0.45
4156,-0.475
4157,-0.48
4158,-0.51
4159,-0.55
4160,-0.575
4161,-0.545
4162,-0.49
4163,-0.375
4164,-0.25
4165,-0.12
4166,0.06
4167,0.285
4168,0.525
4169,0.74
4170,0.86
4171,0.89
4172,0.73
4173,0.425
4174,0.015
4175,-0.285
4176,-0.435
4177,-0.45
4178,-0.435
4179,-0.385
4180,-0.38
4181,-0.37
4182,-0.37
4183,-0.37
4184,-0.36
4185,-0.36
4186,-0.37
4187,-0.385
4188,-0.365
4189,-0.36
4190,-0.365
4191,-0.365
4192,-0.375
4193,-0.385
4194,-0.36
4195,-0.365
4196,-0.355
4197,-0.375
4198,-0.38
4199,-0.375
4200,-0.355
4201,-0.355
4202,-0.36
4203,-0.365
4204,-0.38
4205,-0.37
4206,-0.355
4207,-0.35
4208,-0.355
4209,-0.365
4210,-0.38
4211,-0.365
4212,-0.355
4213,-0.355
4214,-0.365
4215,-0.385
4216,-0.39
4217,-0.375
4218,-0.355
4219,-0.365
4220,-0.36
4221,-0.355
4222,-0.365
4223,-0.365
4224,-0.355
4225,-0.345
4226,-0.345
4227,-0.365
4228,-0.36
4229,-0.375
4230,-0.355
4231,-0.36
4232,-0.365
4233,-0.365
4234,-0.37
4235,-0.36
4236,-0.355
4237,-0.36
4238,-0.365
4239,-0.385
4240,-0.38
4241,-0.365
4242,-0.355
4243,-0.335
4244,-0.36
4245,-0.36
4246,-0.385
4247,-0.38
4248,-0.375
4249,-0.36
4250,-0.36
4251,-0.365
4252,-0.375
4253,-0.365
4254,-0.355
4255,-0.36
4256,-0.35
4257,-0.36
4258,-0.37
4259,-0.37
4260,-0.365
4261,-0.37
4262,-0.38
4263,-0.39
4264,-0.385
4265,-0.38
4266,-0.37
4267,-0.37
4268,-0.365
4269,-0.365
4270,-0.39
4271,-0.375
4272,-0.37
4273,-0.355
4274,-0.365
4275,-0.36
4276,-0.37
4277,-0.35
4278,-0.34
4279,-0.325
4280,-0.32
4281,-0.315
4282,-0.325
4283,-0.31
4284,-0.295
4285,-0.285
4286,-0.29
4287,-0.29
4288,-0.275
4289,-0.27
4290,-0.265
4291,-0.26
4292,-0.26
4293,-0.275
4294,-0.275
4295,-0.285
4296,-0.26
4297,-0.26
4298,-0.265
4299,-0.27
4300,-0.28
4301,-0.275
4302,-0.255
4303,-0.255
4304,-0.245
4305,-0.255
4306,-0.26
4307,-0.255
4308,-0.255
4309,-0.26
4310,-0.265
4311,-0.28
4312,-0.295
4313,-0.29
4314,-0.275
4315,-0.28
4316,-0.28
4317,-0.28
4318,-0.285
4319,-0.285
4320,-0.28
4321,-0.27
4322,-0.285
4323,-0.3
4324,-0.31
4325,-0.3
4326,-0.29
4327,-0.28
4328,-0.3
4329,-0.29
4330,-0.31
4331,-0.3
4332,-0.295
4333,-0.29
4334,-0.285
4335,-0.295
4336,-0.325
4337,-0.315
4338,-0.31
4339,-0.305
4340,-0.3
4341,-0.315
4342,-0.33
4343,-0.32
4344,-0.32
4345,-0.315
4346,-0.32
4347,-0.325
4348,-0.335
4349,-0.33
4350,-0.325
4351,-0.31
4352,-0.315
4353,-0.315
4354,-0.335
4355,-0.32
4356,-0.31
4357,-0.315
4358,-0.31
4359,-0.32
4360,-0.335
4361,-0.325
4362,-0.325
4363,-0.315
4364,-0.31
4365,-0.32
4366,-0.33
4367,-0.32
4368,-0.32
4369,-0.31
4370,-0.33
4371,-0.33
4372,-0.345
4373,-0.34
4374,-0.33
4375,-0.32
4376,-0.315
4377,-0.335
4378,-0.335
4379,-0.33
4380,-0.31
4381,-0.31
4382,-0.315
4383,-0.33
4384,-0.32
4385,-0.315
4386,-0.3
4387,-0.285
4388,-0.28
4389,-0.265
4390,-0.26
4391,-0.265
4392,-0.26
4393,-0.255
4394,-0.26
4395,-0.25
4396,-0.255
4397,-0.24
4398,-0.23
4399,-0.205
4400,-0.21
4401,-0.225
4402,-0.235
4403,-0.225
4404,-0.225
4405,-0.23
4406,-0.225
4407,-0.24
4408,-0.24
4409,-0.23
4410,-0.235
4411,-0.25
4412,-0.25
4413,-0.255
4414,-0.235
4415,-0.22
4416,-0.205
4417,-0.215
4418,-0.24
4419,-0.265
4420,-0.28
4421,-0.28
4422,-0.27
4423,-0.27
4424,-0.29
4425,-0.32
4426,-0.335
4427,-0.34
4428,-0.33
4429,-0.33
4430,-0.335
4431,-0.35
4432,-0.36
4433,-0.35
4434,-0.35
4435,-0.345
4436,-0.35
4437,-0.355
4438,-0.365
4439,-0.36
4440,-0.355
4441,-0.35
4442,-0.34
4443,-0.36
4444,-0.37
4445,-0.37
4446,-0.355
4447,-0.345
4448,-0.35
4449,-0.37
4450,-0.385
4451,-0.41
4452,-0.44
4453,-0.46
4454,-0.49
4455,-0.54
4456,-0.565
4457,-0.55
4458,-0.485
4459,-0.365
4460,-0.255
4461,-0.125
4462,0.09
4463,0.36
4464,0.6
4465,0.75
4466,0.795
4467,0.7
4468,0.44
4469,0.095
4470,-0.185
4471,-0.37
4472,-0.47
4473,-0.49
4474,-0.47
4475,-0.44
4476,-0.425
4477,-0.41
4478,-0.41
4479,-0.41
4480,-0.42
4481,-0.4
4482,-0.395
4483,-0.405
4484,-0.41
4485,-0.405
4486,-0.42
4487,-0.395
4488,-0.395
4489,-0.39
4490,-0.395
4491,-0.395
4492,-0.41
4493,-0.4
4494,-0.4
4495,-0.41
4496,-0.4
4497,-0.405
4498,-0.41
4499,-0.41
4500,-0.4
4501,-0.39
4502,-0.39
4503,-0.4
4504,-0.4
4505,-0.395
4506,-0.39
4507,-0.385
4508,-0.39
4509,-0.41
4510,-0.41
4511,-0.41
4512,-0.415
4513,-0.41
4514,-0.405
4515,-0.42
4516,-0.42
4517,-0.42
4518,-0.415
4519,-0.41
4520,-0.415
4521,-0.425
4522,-0.425
4523,-0.42
4524,-0.425
4525,-0.42
4526,-0.41
4527,-0.41
4528,-0.415
4529,-0.41
4530,-0.41
4531,-0.4
4532,-0.405
4533,-0.405
4534,-0.425
4535,-0.42
4536,-0.41
4537,-0.4
4538,-0.405
4539,-0.415
4540,-0.42
4541,-0.41
4542,-0.41
4543,-0.4
4544,-0.41
4545,-0.415
4546,-0.42
4547,-0.41
4548,-0.4
4549,-0.39
4550,-0.4
4551,-0.415
4552,-0.42
4553,-0.415
4554,-0.415
4555,-0.4
4556,-0.415
4557,-0.43
4558,-0.45
4559,-0.44
4560,-0.44
4561,-0.435
4562,-0.435
4563,-0.44
4564,-0.45
4565,-0.435
4566,-0.44
4567,-0.43
4568,-0.44
4569,-0.445
4570,-0.445
4571,-0.44
4572,-0.435
4573,-0.42
4574,-0.415
4575,-0.41
4576,-0.405
4577,-0.38
4578,-0.375
4579,-0.37
4580,-0.37
4581,-0.37
4582,-0.36
4583,-0.355
4584,-0.325
4585,-0.305
4586,-0.31
4587,-0.32
4588,-0.325
4589,-0.325
4590,-0.315
4591,-0.3
4592,-0.305
4593,-0.32
4594,-0.33
4595,-0.33
4596,-0.31
4597,-0.31
4598,-0.31
4599,-0.305
4600,-0.31
4601,-0.32
4602,-0.305
4603,-0.3
4604,-0.3
4605,-0.305
4606,-0.32
4607,-0.32
4608,-0.315
4609,-0.315
4610,-0.31
4611,-0.33
4612,-0.335
4613,-0.335
4614,-0.32
4615,-0.315
4616,-0.315
4617,-0.325
4618,-0.33
4619,-0.335
4620,-0.32
4621,-0.3
4622,-0.3
4623,-0.32
4624,-0.32
4625,-0.33
4626,-0.32
4627,-0.32
4628,-0.325
4629,-0.34
4630,-0.355
4631,-0.345
4632,-0.35
4633,-0.345
4634,-0.345
4635,-0.36
4636,-0.36
4637,-0.345
4638,-0.34
4639,-0.34
4640,-0.355
4641,-0.35
4642,-0.35
4643,-0.355
4644,-0.34
4645,-0.335
4646,-0.34
4647,-0.35
4648,-0.355
4649,-0.355
4650,-0.355
4651,-0.345
4652,-0.345
4653,-0.35
4654,-0.36
4655,-0.365
4656,-0.365
4657,-0.35
4658,-0.35
4659,-0.36
4660,-0.37
4661,-0.36
4662,-0.35
4663,-0.335
4664,-0.35
4665,-0.35
4666,-0.345
4667,-0.34
4668,-0.34
4669,-0.34
4670,-0.34
4671,-0.345
4672,-0.35
4673,-0.36
4674,-0.35
4675,-0.335
4676,-0.345
4677,-0.35
4678,-0.35
4679,-0.355
4680,-0.34
4681,-0.335
4682,-0.33
4683,-0.34
4684,-0.355
4685,-0.355
4686,-0.33
4687,-0.315
4688,-0.315
4689,-0.315
4690,-0.32
4691,-0.3
4692,-0.3
4693,-0.28
4694,-0.265
4695,-0.28
4696,-0.285
4697,-0.265
4698,-0.235
4699,-0.23
4700,-0.23
4701,-0.245
4702,-0.255
4703,-0.25
4704,-0.245
4705,-0.25
4706,-0.255
4707,-0.265
4708,-0.27
4709,-0.29
4710,-0.28
4711,-0.275
4712,-0.26
4713,-0.255
4714,-0.26
4715,-0.275
4716,-0.295
4717,-0.3
4718,-0.305
4719,-0.335
4720,-0.355
4721,-0.35
4722,-0.35
4723,-0.35
4724,-0.355
4725,-0.37
4726,-0.37
4727,-0.36
4728,-0.365
4729,-0.355
4730,-0.365
4731,-0.375
4732,-0.385
4733,-0.38
4734,-0.375
4735,-0.355
4736,-0.37
4737,-0.385
4738,-0.39
4739,-0.39
4740,-0.37
4741,-0.36
4742,-0.37
4743,-0.38
4744,-0.385
4745,-0.38
4746,-0.375
4747,-0.37
4748,-0.38
4749,-0.405
4750,-0.445
4751,-0.465
4752,-0.48
4753,-0.485
4754,-0.525
4755,-0.555
4756,-0.535
4757,-0.45
4758,-0.325
4759,-0.185
4760,-0.025
4761,0.185
4762,0.43
4763,0.66
4764,0.815
4765,0.85
4766,0.75
4767,0.485
4768,0.11
4769,-0.21
4770,-0.39
4771,-0.46
4772,-0.485
4773,-0.47
4774,-0.45
4775,-0.425
4776,-0.415
4777,-0.405
4778,-0.415
4779,-0.415
4780,-0.42
4781,-0.4
4782,-0.395
4783,-0.385
4784,-0.395
4785,-0.4
4786,-0.42
4787,-0.41
4788,-0.4
4789,-0.4
4790,-0.405
4791,-0.405
4792,-0.435
4793,-0.42
4794,-0.41
4795,-0.405
4796,-0.415
4797,-0.43
4798,-0.44
4799,-0.435
4800,-0.415
4801,-0.42
4802,-0.43
4803,-0.415
4804,-0.43
4805,-0.425
4806,-0.42
4807,-0.42
4808,-0.415
4809,-0.425
4810,-0.425
4811,-0.42
4812,-0.41
4813,-0.41
4814,-0.41
4815,-0.42
4816,-0.43
4817,-0.42
4818,-0.415
4819,-0.395
4820,-0.405
4821,-0.415
4822,-0.43
4823,-0.42
4824,-0.42
4825,-0.415
4826,-0.42
4827,-0.425
4828,-0.44
4829,-0.43
4830,-0.425
4831,-0.415
4832,-0.42
4833,-0.425
4834,-0.44
4835,-0.43
4836,-0.43
4837,-0.425
4838,-0.42
4839,-0.415
4840,-0.425
4841,-0.43
4842,-0.425
4843,-0.415
4844,-0.405
4845,-0.405
4846,-0.425
4847,-0.415
4848,-0.42
4849,-0.42
4850,-0.42
4851,-0.435
4852,-0.435
4853,-0.44
4854,-0.42
4855,-0.43
4856,-0.45
4857,-0.455
4858,-0.465
4859,-0.465
4860,-0.465
4861,-0.465
4862,-0.465
4863,-0.47
4864,-0.49
4865,-0.485
4866,-0.46
4867,-0.455
4868,-0.46
4869,-0.455
4870,-0.455
4871,-0.44
4872,-0.425
4873,-0.415
4874,-0.4
4875,-0.405
4876,-0.4
4877,-0.385
4878,-0.365
4879,-0.365
4880,-0.36
4881,-0.37
4882,-0.375
4883,-0.355
4884,-0.34
4885,-0.33
4886,-0.33
4887,-0.33
4888,-0.34
4889,-0.335
4890,-0.32
4891,-0.305
4892,-0.315
4893,-0.32
4894,-0.32
4895,-0.32
4896,-0.315
4897,-0.31
4898,-0.31
4899,-0.315
4900,-0.33
4901,-0.32
4902,-0.32
4903,-0.31
4904,-0.32
4905,-0.33
4906,-0.34
4907,-0.33
4908,-0.325
4909,-0.325
4910,-0.32
4911,-0.34
4912,-0.35
4913,-0.34
4914,-0.32
4915,-0.315
4916,-0.325
4917,-0.34
4918,-0.345
4919,-0.345
4920,-0.34
4921,-0.33
4922,-0.335
4923,-0.345
4924,-0.36
4925,-0.355
4926,-0.34
4927,-0.33
4928,-0.335
4929,-0.345
4930,-0.365
4931,-0.37
4932,-0.35
4933,-0.34
4934,-0.335
4935,-0.36
4936,-0.355
4937,-0.34
4938,-0.335
4939,-0.335
4940,-0.32
4941,-0.335
4942,-0.355
4943,-0.35
4944,-0.345
4945,-0.34
4946,-0.335
4947,-0.35
4948,-0.37
4949,-0.36
4950,-0.355
4951,-0.35
4952,-0.345
4953,-0.365
4954,-0.36
4955,-0.36
4956,-0.35
4957,-0.345
4958,-0.355
4959,-0.355
4960,-0.365
4961,-0.36
4962,-0.345
4963,-0.345
4964,-0.35
4965,-0.355
4966,-0.36
4967,-0.355
4968,-0.35
4969,-0.335
4970,-0.335
4971,-0.355
4972,-0.345
4973,-0.34
4974,-0.33
4975,-0.34
4976,-0.345
4977,-0.35
4978,-0.355
4979,-0.35
4980,-0.335
4981,-0.33
4982,-0.33
4983,-0.33
4984,-0.33
4985,-0.305
4986,-0.285
4987,-0.275
4988,-0.28
4989,-0.285
4990,-0.29
4991,-0.275
4992,-0.26
4993,-0.245
4994,-0.24
4995,-0.24
4996,-0.24
4997,-0.235
4998,-0.225
4999,-0.22
5000,-0.23
5001,-0.24
5002,-0.255
5003,-0.255
5004,-0.24
5005,-0.24
5006,-0.25
5007,-0.27
5008,-0.27
5009,-0.24
5010,-0.23
5011,-0.225
5012,-0.265
5013,-0.295
5014,-0.305
5015,-0.325
5016,-0.315
5017,-0.325
5018,-0.33
5019,-0.345
5020,-0.36
5021,-0.365
5022,-0.355
5023,-0.345
5024,-0.34
5025,-0.335
5026,-0.36
5027,-0.355
5028,-0.345
5029,-0.335
5030,-0.355
5031,-0.35
5032,-0.375
5033,-0.375
5034,-0.365
5035,-0.365
5036,-0.35
5037,-0.37
5038,-0.38
5039,-0.365
5040,-0.37
5041,-0.355
5042,-0.37
5043,-0.38
5044,-0.385
5045,-0.385
5046,-0.4
5047,-0.43
5048,-0.465
5049,-0.485
5050,-0.52
5051,-0.555
5052,-0.525
5053,-0.435
5054,-0.305
5055,-0.155
5056,0.01
5057,0.26
5058,0.535
5059,0.76
5060,0.89
5061,0.905
5062,0.705
5063,0.36
5064,-0.03
5065,-0.32
5066,-0.455
5067,-0.475
5068,-0.44
5069,-0.395
5070,-0.38
5071,-0.38
5072,-0.385
5073,-0.395
5074,-0.4
5075,-0.405
5076,-0.395
5077,-0.41
5078,-0.39
5079,-0.395
5080,-0.405
5081,-0.405
5082,-0.395
5083,-0.385
5084,-0.385
5085,-0.405
5086,-0.405
5087,-0.4
5088,-0.385
5089,-0.38
5090,-0.385
5091,-0.405
5092,-0.41
5093,-0.4
5094,-0.395
5095,-0.385
5096,-0.395
5097,-0.41
5098,-0.405
5099,-0.405
5100,-0.395
5101,-0.39
5102,-0.395
5103,-0.395
5104,-0.405
5105,-0.41
5106,-0.4
5107,-0.385
5108,-0.395
5109,-0.4
5110,-0.395
5111,-0.385
5112,-0.385
5113,-0.375
5114,-0.375
5115,-0.38
5116,-0.395
5117,-0.385
5118,-0.39
5119,-0.385
5120,-0.38
5121,-0.39
5122,-0.4
5123,-0.4
5124,-0.39
5125,-0.365
5126,-0.375
5127,-0.385
5128,-0.4
5129,-0.4
5130,-0.39
5131,-0.38
5132,-0.375
5133,-0.385
5134,-0.395
5135,-0.38
5136,-0.37
5137,-0.365
5138,-0.365
5139,-0.375
5140,-0.385
5141,-0.375
5142,-0.375
5143,-0.365
5144,-0.37
5145,-0.375
5146,-0.4
5147,-0.395
5148,-0.405
5149,-0.37
5150,-0.385
5151,-0.4
5152,-0.41
5153,-0.4
5154,-0.395
5155,-0.375
5156,-0.38
5157,-0.385
5158,-0.405
5159,-0.385
5160,-0.375
5161,-0.37
5162,-0.365
5163,-0.365
5164,-0.35
5165,-0.355
5166,-0.32
5167,-0.31
5168,-0.31
5169,-0.305
5170,-0.31
5171,-0.29
5172,-0.28
5173,-0.28
5174,-0.27
5175,-0.28
5176,-0.285
5177,-0.28
5178,-0.285
5179,-0.265
5180,-0.27
5181,-0.275
5182,-0.29
5183,-0.29
5184,-0.275
5185,-0.275
5186,-0.27
5187,-0.275
5188,-0.29
5189,-0.285
5190,-0.285
5191,-0.26
5192,-0.26
5193,-0.275
5194,-0.285
5195,-0.275
5196,-0.265
5197,-0.27
5198,-0.28
5199,-0.29
5200,-0.295
5201,-0.3
5202,-0.28
5203,-0.28
5204,-0.275
5205,-0.29
5206,-0.3
5207,-0.305
5208,-0.285
5209,-0.285
5210,-0.285
5211,-0.295
5212,-0.3
5213,-0.3
5214,-0.295
5215,-0.28
5216,-0.295
5217,-0.29
5218,-0.305
5219,-0.305
5220,-0.3
5221,-0.285
5222,-0.285
5223,-0.31
5224,-0.315
5225,-0.305
5226,-0.305
5227,-0.295
5228,-0.3
5229,-0.32
5230,-0.335
5231,-0.32
5232,-0.32
5233,-0.31
5234,-0.315
5235,-0.31
5236,-0.33
5237,-0.32
5238,-0.31
5239,-0.305
5240,-0.305
5241,-0.315
5242,-0.315
5243,-0.315
5244,-0.305
5245,-0.305
5246,-0.3
5247,-0.31
5248,-0.31
5249,-0.31
5250,-0.31
5251,-0.295
5252,-0.3
5253,-0.325
5254,-0.325
5255,-0.33
5256,-0.32
5257,-0.31
5258,-0.305
5259,-0.315
5260,-0.33
5261,-0.32
5262,-0.31
5263,-0.305
5264,-0.3
5265,-0.295
5266,-0.32
5267,-0.31
5268,-0.3
5269,-0.275
5270,-0.27
5271,-0.26
5272,-0.25
5273,-0.235
5274,-0.23
5275,-0.225
5276,-0.23
5277,-0.23
5278,-0.24
5279,-0.23
5280,-0.225
5281,-0.205
5282,-0.205
5283,-0.2
5284,-0.21
5285,-0.195
5286,-0.2
5287,-0.19
5288,-0.2
5289,-0.21
5290,-0.225
5291,-0.225
5292,-0.22
5293,-0.22
5294,-0.22
5295,-0.23
5296,-0.25
5297,-0.245
5298,-0.23
5299,-0.205
5300,-0.185
5301,-0.195
5302,-0.225
5303,-0.25
5304,-0.255
5305,-0.265
5306,-0.275
5307,-0.305
5308,-0.32
5309,-0.325
5310,-0.325
5311,-0.33
5312,-0.33
5313,-0.325
5314,-0.335
5315,-0.34
5316,-0.335
5317,-0.32
5318,-0.335
5319,-0.345
5320,-0.355
5321,-0.35
5322,-0.355
5323,-0.35
5324,-0.345
5325,-0.34
5326,-0.355
5327,-0.35
5328,-0.34
5329,-0.34
5330,-0.34
5331,-0.355
5332,-0.4
5333,-0.435
5334,-0.455
5335,-0.47
5336,-0.5
5337,-0.54
5338,-0.545
5339,-0.465
5340,-0.355
5341,-0.21
5342,-0.035
5343,0.185
5344,0.435
5345,0.675
5346,0.82
5347,0.825
5348,0.64
5349,0.32
5350,-0.07
5351,-0.34
5352,-0.445
5353,-0.445
5354,-0.41
5355,-0.38
5356,-0.375
5357,-0.375
5358,-0.37
5359,-0.365
5360,-0.36
5361,-0.37
5362,-0.375
5363,-0.37
5364,-0.36
5365,-0.35
5366,-0.355
5367,-0.365
5368,-0.38
5369,-0.38
5370,-0.37
5371,-0.365
5372,-0.365
5373,-0.38
5374,-0.385
5375,-0.39
5376,-0.38
5377,-0.375
5378,-0.375
5379,-0.38
5380,-0.39
5381,-0.38
5382,-0.375
5383,-0.37
5384,-0.365
5385,-0.375
5386,-0.385
5387,-0.365
5388,-0.36
5389,-0.35
5390,-0.355
